,born,year,meter,lang,X,Y
6956,,1868.0,T4_3,de,5.3142977,2.1331367
12678,,1833.0,T4_3,de,4.670071,2.8897502
527,,1761.0,T4_3,de,4.9437675,2.7895288
5121,,1868.0,T4_3,de,5.7608304,3.088293
10872,,1777.0,T4_3,de,4.737871,2.4286253
11579,,1906.0,T4_3,de,4.8849163,2.3197546
7184,,1827.0,T4_3,de,4.5362687,2.9724858
661,,1806.0,T4_3,de,4.5639577,2.4532108
7824,,1868.0,T4_3,de,5.8890815,2.6917617
12148,,1821.0,T4_3,de,4.720039,2.5951095
6798,,1770.0,T4_3,de,4.50931,2.696185
8394,,1821.0,T4_3,de,4.7588406,2.9628596
12822,,1827.0,T4_3,de,4.549506,2.5744145
10391,,1761.0,T4_3,de,5.2764297,3.902874
14228,,1823.0,T4_3,de,4.8065805,2.2662873
7183,,1814.0,T4_3,de,4.9036407,2.2794335
11316,,1908.0,T4_3,de,4.5505366,3.207984
6602,,1806.0,T4_3,de,4.5247793,3.2655578
4517,,1827.0,T4_3,de,4.8293805,2.8089929
2465,,1836.0,T4_3,de,4.092432,2.5065444
5469,,1630.0,T4_3,de,5.1657543,2.1229243
6061,,1675.0,T4_3,de,4.626148,2.4862123
14768,,1868.0,T4_3,de,4.9079785,2.6059198
5054,,1777.0,T4_3,de,4.4395146,3.2020223
5891,,1357.0,T4_3,de,4.987538,2.6819196
5117,,1778.0,T5,de,3.8383412,2.9056146
13093,,1784.0,T5,de,1.6846715,4.708843
546,,1769.0,T5,de,1.5038432,4.8393655
2320,,1773.0,T5,de,1.739513,5.5867343
12000,,1837.0,T5,de,1.4416898,4.822383
7726,,1773.0,T5,de,4.0672827,3.6694934
3711,,1873.0,T5,de,1.6231986,4.225904
14904,,1855.0,T5,de,1.2227868,5.038019
7252,,1882.0,T5,de,1.0352335,6.345106
13748,,1742.0,T5,de,2.2298205,5.367046
3375,,1794.0,T5,de,1.1903831,5.4990053
1887,,1357.0,T5,de,1.5307896,6.418873
7821,,1520.0,T5,de,2.0873563,5.0016313
5624,,,T5,de,1.8412379,4.804521
5239,,1800.0,T5,de,1.6912286,4.4302607
9223,,1787.0,T5,de,1.3094314,4.9129925
4622,,1357.0,T5,de,1.3884429,4.415024
13267,,1870.0,T5,de,1.3487082,4.0012608
6844,,1836.0,T5,de,1.5400583,4.9716735
12464,,1831.0,T5,de,1.1507133,4.7844486
6364,,1753.0,T5,de,1.0717149,5.9218903
9695,,1806.0,T5,de,1.5496638,4.0199485
5800,,1733.0,T5,de,1.4458972,5.1716757
3743,,1890.0,T5,de,1.9665357,5.046311
9095,,1798.0,T5,de,1.2831546,5.3296933
9566,,1854.0,T5,de,1.1800389,4.581501
10945,,1772.0,T5,de,1.5309397,4.583656
14650,,1773.0,T5,de,2.20967,4.9992785
10680,,1810.0,T5,de,1.2350179,4.8123026
11223,,1860.0,T5,de,1.2710556,4.482564
7376,,1870.0,T5,de,2.7093062,2.893511
9244,,1782.0,T5,de,1.8969426,4.7432985
5576,,1733.0,T5,de,1.849696,5.575248
113,,1803.0,T5,de,1.1984457,4.790247
7587,,1641.0,T5,de,1.9722031,4.6721067
6858,,1613.0,T5,de,1.7500465,3.104645
1005,,1806.0,T5,de,1.3899994,4.4992695
8881,,1846.0,T5,de,1.9093561,4.70296
1473,,1761.0,T5,de,1.2620858,6.0338554
4587,,1891.0,T5,de,1.601265,4.885897
9751,,1819.0,T5,de,1.8934853,4.8974648
13397,,1882.0,T5,de,1.9637127,4.783912
9632,,1761.0,T5,de,1.2975918,5.0787067
562,,1836.0,T5,de,1.9323301,4.781145
313,,1824.0,T5,de,1.3080106,5.120426
14124,,1839.0,T5,de,1.5553726,4.3615923
12080,,1833.0,T5,de,1.8331263,2.9614172
15114,,1709.0,T5,de,1.4643322,4.449339
263,,1641.0,T5,de,2.2202466,4.927482
4688,,1778.0,T5,de,1.2688859,4.9216437
4990,,1816.0,T5,de,1.310138,4.839332
13299,,1831.0,T5,de,1.4672732,4.502261
7721,,1845.0,T5,de,0.69074136,7.1973176
9139,,1836.0,T5,de,1.6332932,4.425333
3964,,1821.0,T5,de,1.7428739,4.0443096
13084,,1783.0,T5,de,1.5608133,5.338254
648,,1669.0,T5,de,1.6700552,4.378234
11463,,1831.0,T5,de,1.1561217,4.637029
6019,,1819.0,T5,de,1.3745589,4.2569885
9922,,1892.0,T5,de,1.6203723,4.634635
10528,,1812.0,T5,de,1.5303036,4.585234
4802,,1784.0,T5,de,3.927576,2.873907
1490,,1790.0,T5,de,1.3012486,5.2143464
1634,,1641.0,T5,de,1.567264,5.012183
13388,,1773.0,T5,de,1.4710152,3.4919348
760,,1892.0,T5,de,1.4465129,4.9617896
7433,,1733.0,T5,de,3.4926453,4.1536436
99,,1827.0,T5,de,1.9178371,4.0359483
1095,,1771.0,T5,de,1.6337532,5.03552
10806,,1831.0,T5,de,1.7406884,4.851698
13313,,1357.0,T5,de,1.2294874,5.6668296
498,,1836.0,T5,de,1.3540418,4.815944
3792,,1357.0,T5,de,1.3064175,5.182643
308,,1805.0,T5,de,1.7776879,4.885297
4988,,1860.0,T5,de,1.1137085,4.8005533
1287,,1890.0,T5,de,2.213888,2.6274118
10431,,1811.0,T5,de,1.6725448,4.9396214
7681,,1834.0,T5,de,1.2098287,5.3223257
9039,,1854.0,T5,de,1.6376144,4.116333
8443,,1726.0,T5,de,2.119793,4.7900195
14926,,1823.0,T5,de,1.2593834,5.1871867
8899,,1789.0,T5,de,1.2628942,6.094055
5607,,1831.0,T5,de,1.681875,4.4717574
4820,,1650.0,T5,de,2.0289922,4.763624
2453,,1870.0,T5,de,1.0252757,5.1845965
5570,,1863.0,T5,de,1.4825798,5.2506137
8175,,1733.0,T5,de,1.4870845,4.8869123
10760,,1873.0,T5,de,1.611667,4.9530983
724,,1357.0,T5,de,1.1968806,4.587853
11350,,1742.0,T5,de,1.912804,7.119913
14920,,1824.0,T5,de,1.6523778,3.3914113
3500,,1904.0,T5,de,2.1990917,4.7511296
4549,,1828.0,T5,de,1.7830458,4.699094
1534,,1733.0,T5,de,1.8244597,4.4192324
4062,,1357.0,T5,de,1.1718193,4.5985465
7785,,1772.0,T5,de,1.5713897,4.1945653
234,,1800.0,T5,de,1.6929164,4.740755
8569,,1892.0,T5,de,2.0193236,7.162518
2918,,1632.0,T5,de,1.6670942,4.519193
1969,,1756.0,T5,de,1.886426,4.2104406
413,,1641.0,T5,de,1.5547329,4.340771
9203,,1782.0,T5,de,2.5331845,7.268023
3830,,1836.0,T5,de,1.9493486,4.6752934
6040,,1876.0,T5,de,1.4324161,4.680017
8955,,1831.0,T5,de,1.9415376,4.7511206
10114,,1810.0,T5,de,1.3879963,4.35306
1452,,1790.0,T5,de,1.1295244,5.0938478
10571,,1870.0,T5,de,1.9123305,2.5604331
8480,,1822.0,T5,de,1.5910796,4.427008
7547,,1806.0,T5,de,1.5951151,4.515006
4694,,1776.0,T5,de,1.2120554,5.028752
1374,,1777.0,T5,de,1.1675712,5.619678
1476,,1892.0,T5,de,1.4514898,4.468332
10006,,1810.0,T5,de,1.5077517,3.6559176
13494,,1873.0,T5,de,4.3576856,3.6620824
8268,,1755.0,T5,de,2.1857874,4.394458
8749,,1733.0,T5,de,2.523293,2.9292102
11664,,1733.0,T5,de,1.4814783,5.038662
14593,,1827.0,T5,de,1.2669183,4.4454284
10671,,1778.0,T5,de,1.4764816,4.683218
5774,,1775.0,T5,de,1.3371221,5.1518073
10731,,,T5,de,1.9952645,4.7143364
1073,,1805.0,T5,de,1.2755526,4.901571
14543,,1650.0,T5,de,1.663606,4.74186
12585,,1873.0,T5,de,1.7197759,4.85522
6682,,1357.0,T5,de,1.4138582,4.963344
8661,,1831.0,T5,de,2.0452683,4.7966104
10836,,1831.0,T5,de,1.4593471,4.05017
12651,,1755.0,T5,de,2.3506708,5.002679
12719,,1823.0,T5,de,1.413633,5.244069
10819,,1810.0,T5,de,2.0432963,4.938968
8015,,1784.0,T5,de,1.1176504,4.8435783
6178,,1831.0,T5,de,1.265469,4.641933
8441,,1798.0,T5,de,1.3495075,5.428544
2370,,1819.0,T5,de,1.2000028,4.5227213
11557,,1831.0,T5,de,1.2795565,5.6274714
8736,,1854.0,T5,de,1.3506774,4.6440263
2416,,1841.0,T5,de,1.5329245,3.5366063
5713,,1860.0,T5,de,1.307665,4.516061
6128,,1759.0,T5,de,2.241646,3.0067914
7475,,1842.0,T5,de,1.895885,4.519693
8149,,1787.0,T5,de,1.1398647,4.8136454
11030,,1808.0,T5,de,1.0854048,4.838299
12575,,1892.0,T5,de,2.1830814,4.749048
3976,,1831.0,T5,de,1.195562,4.9020686
3720,,1859.0,T5,de,1.411287,4.7078104
12692,,1827.0,T5,de,2.068603,4.8071365
9351,,1709.0,T5,de,1.5776565,4.027019
12811,,1852.0,T5,de,1.4637282,4.5755115
3686,,1849.0,T5,de,1.8050878,4.6600013
8004,,1758.0,T5,de,1.1122296,4.7790413
78,,1758.0,T5,de,3.3373203,3.2199602
8694,,1841.0,T5,de,1.9295374,5.0314918
10868,,1815.0,T5,de,1.3443857,4.649317
195,,1824.0,T5,de,1.7151885,4.4751477
10310,,1810.0,T5,de,1.4848601,4.2483096
1341,,1800.0,T5,de,1.0783448,5.218341
11598,,1800.0,T5,de,1.8422681,4.711951
14481,,1824.0,T5,de,1.9064833,4.6854377
3848,,1800.0,T5,de,1.6432573,4.89451
4400,,1883.0,T5,de,1.5299536,5.098039
9418,,1841.0,T5,de,1.6607888,4.840131
7946,,1882.0,T5,de,1.5326159,4.6913195
3562,,1831.0,T5,de,1.3722931,4.4113626
3608,,1822.0,T5,de,1.5803294,4.489097
10620,,1908.0,T5,de,1.5843259,4.286261
14356,,1641.0,T5,de,1.5024753,4.540154
5721,,1857.0,T5,de,0.98426056,6.0545793
4935,,1773.0,T5,de,1.3365068,4.602082
6444,,1773.0,T5,de,1.973579,5.2568994
1890,,1733.0,T5,de,1.4794933,5.1531577
4445,,1731.0,T5,de,1.6664358,4.7018094
4066,,1870.0,T5,de,2.0129867,4.8294334
6145,,1880.0,T5,de,1.8708708,4.697565
6936,,1756.0,T5,de,1.1608319,4.7425203
11415,,1776.0,T5,de,1.5664389,4.756808
9633,,1709.0,T5,de,1.2861599,4.0269465
8677,,1854.0,T5,de,1.2466718,4.681692
844,,1650.0,T5,de,1.541459,4.8011026
18474,,1831.0,I4,ru,1.7237169,5.9458604
17359,,1850.0,I4,ru,2.3945706,7.7411942
15253,,1825.0,I4,ru,2.51187,7.5407157
18004,,1902.0,I4,ru,2.685012,7.174259
22735,,1864.0,I4,ru,2.5796716,7.407192
21277,,1843.0,I4,ru,2.2981327,7.4381986
23103,,1844.0,I4,ru,2.2063127,7.1786647
21623,,1889.0,I4,ru,2.0593047,7.173353
20927,,1828.0,I4,ru,2.5497239,7.426158
16794,,1823.0,I4,ru,2.286019,7.2789664
16345,,1829.0,I4,ru,2.5113816,7.4869924
17585,,1891.0,I4,ru,2.5651088,7.422564
22494,,1866.0,I4,ru,2.3462868,7.699142
18095,,1796.0,I4,ru,2.2923994,7.472332
18872,,1857.0,I4,ru,1.5995493,6.0893216
17691,,1826.0,I4,ru,2.3299878,7.5636935
16589,,1839.0,I4,ru,2.0915773,6.9027047
23342,,1819.0,I4,ru,2.647216,7.540004
22158,,1850.0,I4,ru,1.8240288,6.659638
20672,,1819.0,I4,ru,2.308519,7.2735844
20538,,1876.0,I4,ru,1.6320783,6.3527327
15308,,1804.0,I4,ru,2.1810806,7.301962
17836,,1830.0,I4,ru,2.427143,7.5251293
20881,,1826.0,I4,ru,2.403662,7.2018414
19226,,1833.0,I4,ru,2.450855,7.5555854
15667,,1830.0,I4,ru,2.1977167,7.3027606
21247,,1824.0,I4,ru,1.6649898,6.2278137
21420,,1842.0,I4,ru,2.4296925,7.6484103
20277,,1858.0,I4,ru,2.3686476,7.520479
20118,,1833.0,I4,ru,2.474699,7.402783
22062,,1829.0,I4,ru,2.441453,7.7533903
22982,,1826.0,I4,ru,2.514006,7.350713
15603,,1835.0,I4,ru,2.5154908,7.124378
17909,,1860.0,I4,ru,2.536987,7.441342
15886,,1834.0,I4,ru,2.482382,7.7119803
18034,,1898.0,I4,ru,2.3195543,7.608672
20676,,1819.0,I4,ru,2.3482463,7.6499405
17757,,1857.0,I4,ru,1.9975442,6.8028917
18308,,1828.0,I4,ru,2.3979278,7.7198925
15588,,1829.0,I4,ru,2.522835,7.4289327
17324,,1844.0,I4,ru,2.3936548,7.6752405
19370,,1887.0,I4,ru,2.011319,6.8782573
18076,,1794.0,I4,ru,2.4984252,7.2794294
22116,,1834.0,I4,ru,1.4614152,6.41186
20324,,1863.0,I4,ru,1.8439257,6.5992165
15719,,1832.0,I4,ru,1.9369609,6.6234584
18862,,1857.0,I4,ru,2.5974061,7.827092
17521,,1882.0,I4,ru,2.3812177,7.4584107
16265,,1879.0,I4,ru,2.2148247,7.162223
23001,,1827.0,I4,ru,2.398038,7.7011414
19991,,1826.0,I4,ru,2.4596853,7.6561136
21112,,1833.0,I4,ru,2.2823403,7.2474155
16476,,1813.0,I4,ru,2.3345044,7.382233
19798,,1844.0,I4,ru,2.2113986,7.074468
20442,,1833.0,I4,ru,2.1984706,7.5063667
18314,,1788.0,I4,ru,1.5659975,6.212108
17541,,1887.0,I4,ru,2.2958794,7.5529685
15314,,1805.0,I4,ru,2.3934598,7.582468
16460,,1809.0,I4,ru,2.153216,7.1473656
20940,,1828.0,I4,ru,2.4220366,7.6878905
19620,,1885.0,I4,ru,2.5745902,7.3806686
15296,,1798.0,I4,ru,2.372046,7.4922743
18524,,1830.0,I4,ru,2.1797168,7.0656834
20104,,1843.0,I4,ru,2.12724,7.004203
18309,,1823.0,I4,ru,2.4005644,7.7949095
15191,,1789.0,I4,ru,2.2566407,7.5206604
20547,,1887.0,I4,ru,2.3500993,7.696665
22571,,1826.0,I4,ru,1.9778478,6.7698565
22878,,1823.0,I4,ru,2.4043045,7.096055
20706,,1821.0,I4,ru,2.5084412,7.714101
22988,,1826.0,I4,ru,2.3773937,7.4359183
16656,,1818.0,I4,ru,2.4758675,7.733154
16361,,1828.0,I4,ru,2.2443633,7.688995
19795,,1856.0,I4,ru,2.3894792,7.127264
15247,,1816.0,I4,ru,2.2794065,7.072752
18628,,1836.0,I4,ru,2.2576785,6.9928684
16896,,1803.0,I4,ru,1.9775116,6.14844
23339,,1819.0,I4,ru,2.260575,7.188163
20063,,1841.0,I4,ru,2.1513574,6.986001
19856,,1861.0,I4,ru,2.7442691,7.432371
16290,,1821.0,I4,ru,2.2349439,7.369935
18368,,1821.0,I4,ru,2.3755848,7.1937613
22934,,1829.0,I4,ru,2.5455887,7.7586455
18691,,1894.0,I4,ru,2.5234947,7.736394
18093,,1796.0,I4,ru,2.2291481,7.4271317
16048,,1877.0,I4,ru,2.2290168,7.635863
17826,,1827.0,I4,ru,2.5487049,7.7653303
17327,,1845.0,I4,ru,2.5413826,7.744986
22993,,1826.0,I4,ru,2.4672098,7.8204
16054,,1884.0,I4,ru,1.7778487,5.773772
21064,,1833.0,I4,ru,2.154997,7.1968637
18123,,1819.0,I4,ru,2.5114825,7.5253806
16088,,1891.0,I4,ru,2.1353762,7.342719
22961,,1825.0,I4,ru,2.158258,7.3301086
15423,,1822.0,I4,ru,2.3365638,7.2562585
22357,,1858.0,I4,ru,2.6100414,7.415081
16013,,1881.0,I4,ru,2.304214,7.761178
22835,,1796.0,I4,ru,2.185201,7.427525
16858,,1791.0,I4,ru,2.3613868,7.144023
17988,,1893.0,I4,ru,1.6103802,6.6345053
15771,,1832.0,I4,ru,2.6081884,7.5073657
16447,,1836.0,I4,ru,2.443778,7.424063
20571,,1814.0,I4,ru,1.9724355,6.4821773
21233,,1821.0,I4,ru,2.3076777,7.6172256
17687,,1826.0,I4,ru,2.4359818,7.6717825
22091,,1820.0,I4,ru,2.5917192,7.5351825
16634,,1856.0,I4,ru,2.2528918,7.6367083
18398,,1829.0,I4,ru,2.2666872,7.543245
15454,,1826.0,I4,ru,2.4932427,7.6629686
20981,,1829.0,I4,ru,2.5481412,7.513159
15976,,1862.0,I4,ru,2.1232784,6.665128
22232,,1864.0,I4,ru,2.361373,7.6645794
15631,,1830.0,I4,ru,2.466197,7.3989153
15966,,1867.0,I4,ru,2.423857,7.580194
20508,,1842.0,I4,ru,2.4825146,7.768875
22175,,1851.0,I4,ru,2.2836044,7.6161795
19585,,1878.0,I4,ru,2.4304419,7.8188977
20276,,1858.0,I4,ru,1.722316,6.955757
23091,,1845.0,I4,ru,2.2602699,7.235734
16311,,1821.0,I4,ru,2.477232,7.5121655
19145,,1888.0,I4,ru,2.3543093,7.2064147
19912,,1850.0,I4,ru,2.245615,7.5289726
22135,,1840.0,I4,ru,2.3014607,7.6900263
20732,,1821.0,I4,ru,2.5033596,7.694516
21810,,1860.0,I4,ru,2.44828,7.7217255
19478,,1848.0,I4,ru,2.541056,7.927917
20978,,1829.0,I4,ru,2.319582,7.397145
20854,,1819.0,I4,ru,2.069695,6.922337
21242,,1824.0,I4,ru,2.148019,7.460227
15840,,1844.0,I4,ru,2.4612765,7.7717547
16885,,1795.0,I4,ru,2.2271054,7.351752
22817,,1805.0,I4,ru,2.284093,7.687264
20307,,1862.0,I4,ru,1.9183693,6.924512
20812,,1825.0,I4,ru,2.4013987,7.8533325
19368,,1884.0,I4,ru,2.649534,7.5988626
22278,,1869.0,I4,ru,2.2964976,7.288192
19231,,1839.0,I4,ru,2.3598635,7.807766
15687,,1835.0,I4,ru,2.531364,7.879871
22786,,1809.0,I4,ru,1.6632956,6.8151407
19699,,1856.0,I4,ru,2.243581,7.6952987
15660,,1828.0,I4,ru,2.4621239,7.5514665
20943,,1828.0,I4,ru,2.1718006,7.581778
21305,,1851.0,I4,ru,2.3342466,7.675412
17945,,1884.0,I4,ru,1.9980694,6.6794286
21434,,1843.0,I4,ru,2.6638443,7.6240945
21472,,1829.0,I4,ru,2.6088188,7.8306046
22966,,1825.0,I4,ru,2.47251,7.8064637
21105,,1825.0,I4,ru,2.0203218,7.214502
15979,,1862.0,I4,ru,1.848593,6.862669
20757,,1823.0,I4,ru,2.3567562,7.8294716
17253,,1889.0,I4,ru,2.4321544,7.6460757
21282,,1854.0,I4,ru,2.2868369,7.7323236
15784,,1840.0,I4,ru,2.435696,7.8138604
22341,,1856.0,I4,ru,2.471655,7.6360116
21699,,1901.0,I4,ru,2.795905,7.6127486
21495,,1827.0,I4,ru,2.164615,7.30422
17863,,1841.0,I4,ru,2.2694345,7.6827817
19992,,1828.0,I4,ru,2.0356412,6.946798
17743,,1846.0,I4,ru,2.2128463,6.890239
20810,,1825.0,I4,ru,1.6787081,5.88922
15400,,1827.0,I4,ru,2.3976667,7.830505
23162,,1884.0,I4,ru,2.2789094,7.5664005
16214,,1859.0,I4,ru,2.2915268,7.339486
23494,,1840.0,I4,ru,2.7325985,7.4163604
16036,,1899.0,I4,ru,2.5469692,7.8210106
18661,,1835.0,I4,ru,1.5487728,6.655066
15842,,1847.0,I4,ru,2.3773339,7.5070996
20899,,1827.0,I4,ru,2.2132545,7.6314116
17016,,1840.0,I4,ru,2.3531528,7.8705926
16192,,1855.0,I4,ru,2.4664679,7.4666405
20694,,1817.0,I4,ru,2.412245,7.4555902
15359,,1795.0,I4,ru,2.0167575,7.026839
21097,,1820.0,I4,ru,2.3169174,7.690195
15718,,1828.0,I4,ru,2.034925,7.36026
17242,,1864.0,I4,ru,2.3181098,7.858335
15672,,1837.0,I4,ru,2.705525,7.4734325
22127,,1837.0,I4,ru,1.9867332,7.0974197
20796,,1824.0,I4,ru,2.5393443,7.213079
18946,,1887.0,I4,ru,2.222064,7.668576
19651,,1880.0,I4_3,ru,4.442028,6.197621
15197,,1796.0,I4_3,ru,4.252419,5.9975734
17337,,1847.0,I4_3,ru,3.7712421,4.4565797
17120,,1847.0,I4_3,ru,4.1681304,5.4038954
16151,,1891.0,I4_3,ru,4.022501,6.0678315
22327,,1856.0,I4_3,ru,4.519312,6.20823
16056,,1885.0,I4_3,ru,4.239482,4.8710737
19114,,1861.0,I4_3,ru,4.0528812,5.200247
17228,,1892.0,I4_3,ru,4.49318,6.074213
19614,,1884.0,I4_3,ru,4.427797,6.162261
18820,,1889.0,I4_3,ru,4.0449824,5.941115
22455,,1882.0,I4_3,ru,4.3973083,6.1936374
22354,,1858.0,I4_3,ru,4.147331,5.6096187
18025,,1882.0,I4_3,ru,4.3513055,6.308295
17820,,1863.0,I4_3,ru,4.5544763,6.204443
18743,,1900.0,I4_3,ru,4.2796264,6.296427
18262,,1899.0,I4_3,ru,4.3056083,5.849709
17533,,1887.0,I4_3,ru,4.2474217,5.580833
20563,,1898.0,I4_3,ru,4.214567,6.00838
19675,,1851.0,I4_3,ru,4.4430566,6.14602
18275,,1899.0,I4_3,ru,4.2222238,5.4000435
15196,,1793.0,I4_3,ru,4.432195,5.90604
19888,,1875.0,I4_3,ru,4.3895297,6.4320498
17500,,1865.0,I4_3,ru,3.791986,4.7801466
18988,,1860.0,I4_3,ru,4.1075897,5.5899034
17189,,1882.0,I4_3,ru,4.059718,5.2378793
16134,,1892.0,I4_3,ru,4.086522,5.4401903
16229,,1865.0,I4_3,ru,4.439832,6.192978
18567,,1832.0,I4_3,ru,4.364973,6.2526803
17933,,1882.0,I4_3,ru,4.349385,6.339008
15986,,1860.0,I4_3,ru,3.9937372,4.6177516
20195,,1844.0,I4_3,ru,4.377819,6.2676535
18619,,1841.0,I4_3,ru,4.5797243,5.936663
19200,,1855.0,I4_3,ru,4.2153344,5.574194
17943,,1884.0,I4_3,ru,4.5303574,5.967773
16825,,1827.0,I4_3,ru,3.944503,6.1151547
21876,,1892.0,I4_3,ru,4.123858,6.148454
18973,,1869.0,I4_3,ru,4.1942153,5.51503
21874,,1892.0,I4_3,ru,4.2710395,5.1907954
22508,,1842.0,I4_3,ru,4.385341,6.1153893
15871,,1857.0,I4_3,ru,4.401659,6.343264
18981,,1860.0,I4_3,ru,1.7152889,6.4370823
19870,,1876.0,I4_3,ru,4.4819517,6.205743
21492,,1825.0,I4_3,ru,3.9760084,5.532588
18827,,1889.0,I4_3,ru,4.2914467,6.030072
16826,,1827.0,I4_3,ru,4.464614,6.0792685
21775,,1903.0,I4_3,ru,4.493868,6.029086
16220,,1863.0,I4_3,ru,4.1478086,4.798936
20514,,1845.0,I4_3,ru,3.7719789,6.0313687
21621,,1859.0,I4_3,ru,4.1873517,6.500295
17386,,1872.0,I4_3,ru,4.3661113,5.593744
17503,,1888.0,I4_3,ru,4.2589345,6.148208
20193,,1843.0,I4_3,ru,3.88513,5.6370482
19690,,1855.0,I4_3,ru,4.0598836,6.2719717
17901,,1869.0,I4_3,ru,4.387986,6.13371
19163,,1859.0,I4_3,ru,3.9508364,4.224032
16174,,1901.0,I4_3,ru,4.36592,6.3644953
16810,,1827.0,I4_3,ru,4.404941,4.9420533
17645,,1900.0,I4_3,ru,4.321661,5.747456
18775,,1902.0,I4_3,ru,4.4427147,6.170234
18787,,1902.0,I4_3,ru,4.270446,5.663355
16057,,1885.0,I4_3,ru,4.196922,5.3580203
22484,,1894.0,I4_3,ru,4.5110316,6.2989497
21525,,1858.0,I4_3,ru,4.579585,6.073437
21819,,1899.0,I4_3,ru,4.534163,6.1885347
22244,,1865.0,I4_3,ru,4.574243,5.941563
21712,,1898.0,I4_3,ru,4.1624856,5.577491
21410,,1869.0,I4_3,ru,4.391556,6.1956253
19382,,1878.0,I4_3,ru,4.515865,6.1337786
17800,,1847.0,I4_3,ru,4.130774,6.1387854
19337,,1883.0,I4_3,ru,4.3163514,4.9217386
22525,,1838.0,I4_3,ru,4.2865252,5.7858424
21597,,1883.0,I4_3,ru,4.1970057,6.13912
18975,,1879.0,I4_3,ru,4.0084243,5.66362
19027,,1855.0,I4_3,ru,4.180534,5.835425
19875,,1877.0,I4_3,ru,4.5029893,6.1311865
21651,,1898.0,I4_3,ru,4.2825165,5.855853
21537,,1874.0,I4_3,ru,4.3068247,6.1999207
19808,,1860.0,I4_3,ru,4.1654406,6.145593
23122,,1856.0,I4_3,ru,4.297105,5.87368
19074,,1852.0,I4_3,ru,3.8562021,5.4278417
17472,,1859.0,I4_3,ru,3.9542212,4.4157767
15994,,1863.0,I4_3,ru,4.046205,4.627252
15977,,1862.0,I4_3,ru,4.339018,4.8884726
19884,,1877.0,I4_3,ru,4.5760655,6.203678
19140,,1860.0,I4_3,ru,4.2309494,5.263015
22041,,1822.0,I4_3,ru,4.399633,4.904235
18017,,1880.0,I4_3,ru,4.4119205,5.757026
19109,,1860.0,I4_3,ru,3.9323483,5.3974614
17480,,1859.0,I4_3,ru,4.0989304,6.17273
15929,,1854.0,I4_3,ru,4.0814533,5.4231863
17319,,1843.0,I4_3,ru,4.5434165,5.924842
15928,,1854.0,I4_3,ru,4.1696005,5.2755446
20532,,1874.0,I4_3,ru,4.6266603,5.3451457
18616,,1841.0,I4_3,ru,4.122413,5.5739503
18548,,1830.0,I4_3,ru,4.618681,5.9813213
16581,,1839.0,I4_3,ru,4.5134015,5.346506
18036,,1898.0,I4_3,ru,4.287207,5.4837055
22463,,1885.0,I4_3,ru,4.09987,5.5300426
16617,,1842.0,I4_3,ru,4.2337093,4.5188465
16228,,1860.0,I4_3,ru,4.368155,6.1536975
16639,,1857.0,I4_3,ru,4.555241,5.842144
19881,,1877.0,I4_3,ru,4.494102,6.143144
23180,,1891.0,I4_3,ru,4.045962,4.917247
19695,,1855.0,I4_3,ru,4.2194285,5.999472
19495,,1863.0,I4_3,ru,4.4650526,6.32899
21652,,1901.0,I4_3,ru,4.077888,5.523129
21397,,1867.0,I4_3,ru,4.021046,5.851083
19011,,1870.0,I4_3,ru,4.340011,5.346194
21602,,1890.0,I4_3,ru,4.4426107,6.125075
18007,,1907.0,I4_3,ru,4.5232563,6.183027
21590,,1880.0,I4_3,ru,4.3784204,6.2664514
18012,,1877.0,I4_3,ru,4.0844545,5.338485
17935,,1882.0,I4_3,ru,4.512252,5.4882126
18880,,1855.0,I4_3,ru,4.4949307,6.298785
18730,,1896.0,I4_3,ru,3.9971526,6.0606966
15859,,1845.0,I4_3,ru,4.58133,5.8005757
19012,,1866.0,I4_3,ru,4.160372,5.5131683
18778,,1902.0,I4_3,ru,4.2994733,6.2929707
18852,,1845.0,I4_3,ru,4.119432,6.029832
17344,,1847.0,I4_3,ru,4.0618353,6.7088904
19417,,1896.0,I4_3,ru,4.259672,5.5538516
18695,,1895.0,I4_3,ru,4.1713753,5.5258713
15978,,1862.0,I4_3,ru,2.966364,4.8357263
19552,,1855.0,I4_3,ru,4.3632345,6.06116
19878,,1877.0,I4_3,ru,3.968563,5.8449154
15870,,1857.0,I4_3,ru,4.047714,5.939042
22073,,1829.0,I4_3,ru,4.2908096,5.2601223
18329,,1825.0,I4_3,ru,4.2828827,5.299006
17169,,1854.0,I4_3,ru,4.4688115,6.014118
21586,,1860.0,I4_3,ru,4.269802,5.6112595
19378,,1883.0,I4_3,ru,4.274276,6.2459855
20529,,1874.0,I4_3,ru,4.3579464,6.210579
19485,,1861.0,I4_3,ru,4.599281,5.941974
16096,,1898.0,I4_3,ru,4.5569615,5.9351964
21574,,1880.0,I4_3,ru,4.5650353,5.924218
19780,,1848.0,I4_3,ru,4.4678674,6.286261
16135,,1892.0,I4_3,ru,4.2256823,5.1828547
18756,,1900.0,I4_3,ru,4.2771587,6.300982
18974,,1870.0,I4_3,ru,4.4153295,6.10769
21518,,1895.0,I4_3,ru,4.422832,5.9754796
17674,,1910.0,I4_3,ru,4.563747,6.0603595
16213,,1859.0,I4_3,ru,4.3470283,5.9975333
22344,,1856.0,I4_3,ru,4.4135923,6.1092973
21595,,1883.0,I4_3,ru,4.3702035,6.291132
